DATA,ID_PRODUTO,VALOR_VENDA,FAIXA_HORARIO
9/11/2021,7,"4,76",13:00
9/11/2021,6,"15,18",12:00
9/11/2021,5,"6,44",12:00
9/11/2021,6,"16,11",11:00
9/11/2021,2,"16,24",13:00
9/11/2021,2,"4,17",13:00
9/11/2021,6,"18,06",14:00
9/11/2021,5,"19,83",13:00
9/11/2021,10,"2,48",14:00
9/11/2021,14,"11,93",7:00
9/11/2021,3,"20,64",12:00
9/11/2021,13,"12,6",14:00
9/11/2021,9,"15,21",14:00
9/11/2021,8,"28,54",9:00
9/11/2021,5,"14,84",14:00
9/11/2021,6,"2,15",12:00
9/11/2021,3,"17,93",9:00
9/11/2021,3,"23,68",11:00
9/11/2021,5,"18,17",13:00
9/11/2021,9,"6,69",13:00
9/11/2021,1,"4,15",12:00
9/11/2021,6,"23,42",8:00
9/11/2021,7,"22,3",14:00
9/11/2021,4,"6,8",14:00
9/12/2021,5,"17,12",14:00
9/12/2021,5,"25,74",10:00
9/12/2021,12,"2,47",10:00
9/12/2021,5,"1,77",7:00
9/12/2021,1,"15,32",13:00
9/12/2021,9,"17,34",13:00
9/12/2021,13,"12,91",7:00
9/12/2021,14,"22,22",10:00
9/12/2021,8,"24,22",14:00
9/12/2021,2,"14,07",11:00
9/12/2021,6,"11,78",13:00
9/12/2021,8,"7,74",13:00
9/12/2021,13,"29,37",13:00
9/12/2021,5,"9,57",7:00
9/12/2021,6,"28,76",11:00
9/12/2021,7,"24,23",14:00
9/12/2021,6,"12,5",14:00
9/12/2021,9,"17,04",10:00
9/12/2021,12,"7,65",13:00
9/12/2021,3,"22,54",11:00
9/12/2021,13,"26,43",13:00
9/12/2021,1,"18,04",13:00
9/12/2021,4,"14,08",7:00
9/12/2021,8,"20,85",14:00
9/12/2021,14,"8,32",14:00
9/12/2021,14,"3,03",8:00
9/12/2021,5,"11,4",8:00
9/12/2021,9,"9,88",9:00
9/12/2021,4,"20,43",13:00
9/12/2021,5,"20,78",14:00
9/12/2021,5,"17,99",13:00
9/12/2021,5,"13,8",13:00
9/12/2021,7,"26,68",9:00
9/12/2021,14,"24,47",14:00
9/12/2021,11,"28,14",12:00
9/12/2021,6,"11,47",14:00
9/12/2021,4,"27,51",13:00
9/12/2021,2,"23,59",12:00
9/12/2021,12,"28,72",14:00
9/12/2021,7,"6,7",9:00
9/12/2021,5,"8,92",12:00
9/12/2021,5,"1,5",13:00
9/12/2021,9,"23,93",8:00
9/12/2021,9,"20,64",13:00
9/12/2021,3,"4,37",8:00
9/12/2021,4,"14,29",14:00
9/12/2021,4,"25,52",10:00
9/12/2021,7,"14,28",8:00
9/12/2021,4,"12,29",14:00
9/12/2021,7,"26,01",10:00
9/12/2021,7,"2,36",8:00
9/12/2021,1,"25,9",9:00
9/12/2021,14,"6,97",13:00
9/12/2021,12,"15,13",12:00
9/12/2021,1,"24,92",12:00
9/12/2021,5,"17,88",8:00
9/12/2021,5,"16,25",7:00
9/12/2021,7,"3,99",8:00
9/12/2021,9,"4,11",14:00
9/12/2021,7,"21,16",8:00
9/12/2021,6,"10,1",14:00
9/12/2021,4,"16,73",12:00
9/12/2021,6,"8,09",8:00
9/12/2021,5,"10,08",14:00
9/12/2021,5,"16,59",12:00
9/12/2021,13,"15,58",14:00
9/12/2021,11,"8,01",12:00
9/12/2021,8,"11,37",12:00
9/12/2021,6,"29,49",13:00
9/12/2021,3,"27,82",7:00
9/12/2021,1,"19,62",14:00
9/12/2021,12,"7,24",13:00
9/12/2021,14,"16,93",14:00
9/12/2021,8,"2,79",13:00
9/12/2021,8,"13,52",8:00
9/12/2021,6,"22,76",12:00
9/12/2021,7,"5,85",14:00
9/12/2021,5,"26,1",14:00
9/12/2021,6,"9,52",12:00
9/12/2021,12,"13,88",11:00
9/12/2021,6,"9,5",13:00
9/12/2021,5,"22,25",13:00
9/12/2021,9,"19,27",8:00
9/12/2021,8,"17,52",13:00
9/12/2021,10,"14,39",13:00
9/12/2021,3,"3,4",14:00
9/12/2021,12,"19,77",13:00
9/12/2021,5,"24,02",11:00
9/12/2021,1,"15,31",7:00
9/12/2021,6,"13,74",10:00
9/12/2021,7,"10,18",12:00
9/12/2021,5,"10,28",12:00
9/12/2021,4,"9,16",12:00
9/12/2021,4,"22,3",14:00
9/12/2021,9,"7,83",13:00
9/12/2021,3,"12,03",9:00
9/12/2021,7,"7,76",8:00
9/12/2021,5,"29,51",7:00
9/12/2021,4,"22,44",13:00
9/12/2021,6,"15,96",12:00
9/12/2021,4,"1,98",14:00
9/12/2021,4,"14,22",10:00
9/12/2021,13,"21,27",7:00
9/12/2021,4,"11,86",8:00
9/12/2021,7,"7,36",7:00
9/12/2021,11,"23,27",7:00
9/12/2021,6,"7,61",9:00
9/12/2021,14,"5,55",14:00
9/12/2021,8,"16,89",14:00
9/12/2021,12,"2,21",11:00
9/12/2021,1,"24,6",7:00
9/12/2021,4,"25,52",13:00
9/12/2021,4,"28,61",13:00
9/12/2021,1,"12,1",14:00
9/12/2021,6,"17,12",14:00
9/12/2021,8,"14,35",14:00
9/12/2021,12,"2,59",7:00
9/12/2021,4,"22,71",10:00
9/12/2021,6,20,7:00
9/12/2021,2,"23,64",9:00
9/12/2021,8,"9,48",14:00
9/12/2021,4,"10,14",7:00
9/12/2021,5,"22,24",8:00
9/12/2021,4,"25,04",10:00
9/12/2021,7,"6,23",14:00
9/13/2021,2,"22,6",13:00
9/13/2021,9,"28,98",14:00
9/13/2021,7,"19,11",7:00
9/13/2021,7,"26,68",10:00
9/13/2021,8,"3,25",12:00
9/13/2021,10,"25,32",7:00
9/13/2021,12,"20,55",7:00
9/13/2021,7,"15,61",13:00
9/13/2021,5,"16,98",14:00
9/13/2021,5,"9,93",7:00
9/13/2021,13,"2,07",11:00
9/13/2021,9,"10,49",11:00
9/13/2021,7,"24,71",12:00
9/13/2021,5,"2,89",13:00
9/13/2021,7,"15,01",14:00
9/13/2021,6,"13,18",7:00
9/13/2021,4,"21,26",7:00
9/13/2021,5,"24,68",12:00
9/13/2021,6,"4,58",7:00
9/13/2021,11,5,14:00
9/13/2021,9,"5,01",12:00
9/13/2021,9,"8,68",14:00
9/13/2021,13,"26,65",7:00
9/13/2021,6,"12,87",11:00
9/13/2021,1,"5,23",14:00
9/13/2021,5,"28,81",13:00
9/13/2021,6,"20,27",14:00
9/13/2021,4,"19,91",13:00
9/13/2021,6,"14,05",11:00
9/13/2021,8,"4,64",14:00
9/13/2021,11,"10,07",14:00
9/13/2021,4,"24,72",14:00
9/13/2021,6,"19,91",13:00
9/13/2021,5,"26,8",10:00
9/13/2021,2,"2,15",10:00
9/13/2021,7,"9,57",13:00
9/13/2021,4,"14,11",11:00
9/13/2021,3,"29,49",12:00
9/13/2021,1,"23,13",12:00
9/13/2021,9,"24,48",12:00
9/13/2021,1,"3,12",10:00
9/13/2021,13,"18,08",13:00
9/13/2021,7,"21,05",9:00
9/13/2021,6,"25,8",9:00
9/13/2021,6,"12,08",13:00
9/13/2021,3,"25,15",10:00
9/13/2021,3,"25,29",11:00
9/13/2021,1,"26,88",7:00
9/13/2021,9,"21,61",13:00
9/13/2021,13,"21,67",13:00
9/13/2021,7,"7,78",14:00
9/13/2021,6,"15,29",10:00
9/13/2021,7,"12,12",7:00
9/13/2021,7,"29,03",11:00
9/13/2021,4,"17,89",11:00
9/13/2021,3,"3,09",11:00
9/13/2021,6,"16,3",9:00
9/13/2021,3,"10,1",10:00
9/13/2021,11,"10,11",12:00
9/13/2021,2,"25,31",9:00
9/13/2021,2,"29,47",8:00
9/13/2021,4,"8,54",9:00
9/13/2021,6,"12,45",7:00
9/13/2021,4,"12,57",7:00
9/13/2021,6,"20,08",14:00
9/13/2021,7,"25,58",7:00
9/13/2021,6,"23,3",11:00
9/13/2021,7,"15,02",7:00
9/13/2021,7,"29,77",10:00
9/13/2021,6,"3,07",14:00
9/13/2021,5,"18,66",7:00
9/13/2021,5,"6,67",13:00
9/13/2021,2,"27,39",11:00
9/13/2021,1,"21,82",7:00
9/13/2021,1,"7,98",13:00
9/13/2021,6,"4,69",14:00
9/13/2021,8,"3,15",13:00
9/13/2021,7,25,11:00
9/13/2021,6,"14,89",13:00
9/13/2021,14,"24,8",11:00
9/13/2021,7,"20,79",14:00
9/13/2021,4,"14,3",14:00
9/13/2021,5,"12,86",9:00
9/13/2021,5,"12,68",7:00
9/13/2021,6,"23,78",7:00
9/13/2021,7,"7,07",8:00
9/13/2021,8,"20,13",9:00
9/13/2021,13,"6,48",13:00
9/13/2021,9,"5,43",12:00
9/13/2021,2,"1,61",12:00
9/13/2021,6,"23,93",14:00
9/13/2021,3,"2,02",14:00
9/13/2021,11,"3,35",13:00
9/13/2021,4,"14,59",14:00
9/13/2021,7,"4,78",14:00
9/13/2021,14,"6,02",7:00
9/13/2021,12,"28,49",8:00
9/13/2021,10,"3,65",14:00
9/13/2021,13,"27,37",11:00
9/13/2021,5,"29,84",10:00
9/13/2021,7,"19,99",12:00
9/13/2021,4,"8,12",12:00
9/13/2021,2,"25,48",13:00
9/13/2021,12,"17,24",9:00
9/13/2021,4,"6,77",13:00
9/13/2021,1,"7,62",12:00
9/13/2021,1,"23,49",7:00
9/13/2021,12,"22,05",14:00
9/13/2021,9,"21,95",12:00
9/13/2021,6,"6,16",11:00
9/13/2021,14,"6,27",11:00
9/13/2021,4,"23,66",10:00
9/13/2021,5,25,8:00
9/13/2021,4,"9,38",12:00
9/14/2021,8,"1,53",14:00
9/14/2021,10,"2,3",11:00
9/14/2021,13,"9,96",7:00
9/14/2021,4,"8,12",12:00
9/14/2021,5,"27,9",7:00
9/14/2021,12,"2,07",9:00
9/14/2021,6,"19,37",8:00
9/14/2021,6,"14,91",14:00
9/14/2021,3,"12,32",7:00
9/14/2021,5,"22,44",14:00
9/14/2021,3,"6,51",8:00
9/14/2021,14,"7,11",7:00
9/14/2021,3,"17,14",13:00
9/14/2021,13,"24,09",9:00
9/14/2021,14,"23,55",11:00
9/14/2021,5,"6,38",14:00
9/14/2021,6,"4,05",9:00
9/14/2021,7,"12,11",11:00
9/14/2021,6,"19,89",11:00
9/14/2021,5,"10,26",13:00
9/14/2021,7,"4,8",12:00
9/14/2021,10,"4,92",11:00
9/14/2021,14,"17,81",9:00
9/14/2021,8,"22,07",14:00
9/14/2021,6,"29,81",8:00
9/14/2021,2,"13,72",9:00
9/14/2021,11,"20,54",10:00
9/14/2021,2,"11,97",7:00
9/14/2021,5,"22,68",11:00
9/14/2021,4,"19,31",11:00
9/14/2021,1,"18,8",14:00
9/14/2021,3,"12,32",7:00
9/14/2021,3,"22,74",12:00
9/14/2021,2,"28,17",11:00
9/14/2021,4,"12,42",14:00
9/14/2021,5,"21,23",9:00
9/14/2021,8,"28,48",11:00
9/14/2021,10,"4,26",14:00
9/14/2021,7,"25,81",13:00
9/14/2021,6,"25,92",14:00
9/14/2021,9,"23,41",13:00
9/14/2021,4,"11,69",8:00
9/14/2021,5,"10,84",12:00
9/14/2021,1,"5,45",8:00
9/14/2021,1,"10,27",12:00
9/14/2021,8,"24,75",8:00
9/14/2021,8,"20,99",11:00
9/14/2021,4,"25,78",11:00
9/14/2021,4,"27,28",12:00
9/14/2021,1,"13,63",10:00
9/14/2021,1,"10,57",13:00
9/14/2021,14,12,8:00
9/14/2021,13,"10,05",8:00
9/14/2021,3,"22,74",13:00
9/14/2021,7,"16,32",14:00
9/14/2021,7,"25,75",12:00
9/14/2021,5,"27,86",7:00
9/14/2021,1,"10,61",8:00
9/14/2021,14,"16,57",13:00
9/14/2021,1,"23,02",13:00
9/14/2021,1,"3,22",8:00
9/14/2021,3,"29,16",8:00
9/14/2021,5,"14,39",9:00
9/14/2021,2,"23,99",13:00
9/14/2021,3,"10,36",9:00
9/14/2021,6,"17,27",13:00
9/14/2021,9,"10,02",14:00
9/14/2021,6,14,12:00
9/14/2021,5,"3,27",14:00
9/14/2021,4,"1,73",9:00
9/14/2021,6,"14,36",7:00
9/14/2021,4,"22,06",11:00
9/14/2021,4,"19,48",8:00
9/14/2021,4,"15,87",13:00
9/14/2021,14,"10,7",11:00
9/14/2021,8,"19,74",14:00
9/14/2021,13,"22,83",9:00
9/14/2021,12,"22,7",11:00
9/14/2021,4,"17,97",12:00
9/14/2021,3,"13,65",14:00
9/14/2021,7,"27,96",7:00
9/14/2021,6,"7,55",11:00
9/14/2021,6,"28,28",14:00
9/14/2021,13,"3,68",14:00
9/14/2021,9,"14,85",7:00
9/14/2021,2,"25,1",14:00
9/14/2021,5,"13,9",11:00
9/14/2021,2,"21,6",7:00
9/14/2021,8,"9,9",14:00
9/14/2021,6,"12,78",11:00
9/14/2021,14,"3,4",13:00
9/14/2021,10,"20,75",8:00
9/14/2021,5,"3,71",11:00
9/14/2021,6,"26,66",10:00
9/14/2021,3,"27,79",13:00
9/14/2021,5,"14,78",11:00
9/14/2021,4,"24,73",14:00
9/14/2021,12,"22,3",8:00
9/14/2021,13,"20,71",8:00
9/14/2021,5,"2,15",12:00
9/14/2021,4,"1,63",14:00
9/14/2021,5,"5,64",12:00
9/14/2021,12,"26,1",12:00
9/14/2021,14,"23,42",14:00
9/14/2021,13,"3,95",10:00
9/14/2021,3,"15,1",11:00
9/14/2021,6,"18,91",11:00
9/14/2021,10,"18,99",8:00
9/14/2021,6,"22,03",11:00
9/14/2021,6,"13,6",8:00
9/14/2021,6,"27,78",11:00
9/14/2021,3,"11,2",13:00
9/14/2021,4,"6,19",8:00
9/14/2021,4,"13,82",13:00
9/14/2021,5,"4,25",13:00
9/14/2021,13,"18,7",10:00
9/14/2021,11,"7,38",10:00
9/14/2021,1,"22,08",11:00
9/14/2021,3,"16,8",14:00
9/14/2021,5,"29,6",13:00
9/14/2021,7,"20,22",11:00
9/14/2021,13,"4,11",7:00
9/14/2021,3,"21,73",13:00
9/14/2021,7,"27,25",12:00
9/14/2021,6,"27,37",11:00
9/14/2021,4,"10,77",14:00
9/14/2021,4,"12,46",9:00
9/15/2021,3,"25,09",12:00
9/15/2021,9,"19,05",14:00
9/15/2021,2,"8,16",11:00
9/15/2021,6,"9,39",13:00
9/15/2021,1,"21,61",14:00
9/15/2021,14,"28,78",12:00
9/15/2021,6,"1,73",13:00
9/15/2021,7,"16,26",13:00
9/15/2021,5,"25,85",12:00
9/15/2021,8,"11,45",14:00
9/15/2021,10,"28,96",11:00
9/15/2021,1,"24,74",7:00
9/15/2021,2,"29,42",14:00
9/15/2021,6,"4,08",9:00
9/15/2021,3,"15,63",13:00
9/15/2021,6,"28,79",11:00
9/15/2021,2,"15,99",7:00
9/15/2021,6,"21,09",14:00
9/15/2021,5,"25,65",9:00
9/15/2021,6,"16,02",14:00
9/15/2021,6,"25,58",14:00
9/15/2021,3,"13,44",14:00
9/15/2021,4,"16,6",14:00
9/15/2021,13,"22,48",7:00
9/15/2021,1,"17,26",11:00
9/15/2021,5,"23,73",14:00
9/15/2021,4,"22,29",13:00
9/15/2021,9,"6,59",13:00
9/15/2021,5,"7,43",9:00
9/15/2021,10,"5,3",7:00
9/15/2021,6,"4,07",13:00
9/15/2021,7,"19,05",11:00
9/15/2021,13,"22,85",8:00
9/15/2021,6,"20,7",13:00
9/15/2021,1,"27,65",13:00
9/15/2021,1,"11,05",10:00
9/15/2021,1,"9,01",7:00
9/15/2021,4,"18,19",12:00
9/15/2021,7,"5,47",9:00
9/15/2021,7,"21,31",9:00
9/15/2021,11,"9,33",8:00
9/15/2021,5,"25,4",13:00
9/15/2021,7,"18,38",7:00
9/15/2021,5,"25,56",7:00
9/15/2021,6,"28,24",14:00
9/15/2021,7,"11,49",7:00
9/15/2021,10,"10,81",14:00
9/15/2021,10,"28,82",14:00
9/15/2021,8,"20,58",11:00
9/15/2021,9,"28,18",12:00
9/15/2021,9,"4,5",11:00
9/15/2021,7,"20,95",7:00
9/15/2021,9,"14,22",7:00
9/15/2021,4,"29,21",9:00
9/15/2021,10,"22,1",7:00
9/15/2021,2,"18,14",7:00
9/15/2021,4,"14,21",12:00
9/15/2021,1,"24,89",12:00
9/15/2021,1,"6,46",11:00
9/15/2021,1,"3,61",12:00
9/15/2021,6,"19,77",7:00
9/15/2021,6,"19,17",14:00
9/15/2021,6,"16,98",14:00
9/15/2021,2,"14,34",7:00
9/15/2021,5,"10,17",11:00
9/15/2021,5,"19,7",8:00
9/15/2021,5,"23,31",12:00
9/15/2021,4,"22,21",13:00
9/15/2021,12,"29,39",14:00
9/15/2021,5,"16,47",7:00
9/15/2021,6,"27,26",14:00
9/15/2021,2,"15,72",14:00
9/15/2021,5,"16,32",10:00
9/15/2021,6,"13,81",12:00
9/15/2021,10,"20,68",14:00
9/15/2021,8,"10,21",13:00
9/15/2021,7,"12,22",12:00
9/15/2021,6,"27,2",12:00
9/15/2021,7,"26,6",11:00
9/15/2021,6,"7,9",7:00
9/15/2021,6,"13,76",10:00
9/15/2021,2,"6,44",7:00
9/15/2021,6,"14,32",13:00
9/15/2021,4,"4,92",13:00
9/15/2021,6,"20,44",12:00
9/15/2021,10,"4,03",12:00
9/15/2021,10,"29,62",7:00
9/15/2021,9,"4,5",7:00
9/15/2021,12,"29,44",8:00
9/15/2021,4,"20,43",8:00
9/15/2021,1,"18,14",8:00
9/15/2021,13,"17,19",10:00
9/15/2021,6,"3,35",8:00
9/15/2021,8,"22,45",9:00
9/15/2021,5,"2,16",9:00
9/15/2021,7,"14,5",14:00
9/15/2021,6,"9,75",7:00
9/15/2021,7,"11,56",14:00
9/15/2021,7,"6,73",12:00
9/15/2021,13,"8,49",12:00
9/16/2021,6,"11,93",7:00
9/16/2021,5,"9,87",14:00
9/16/2021,4,"26,7",13:00
9/16/2021,6,"2,84",13:00
9/16/2021,3,"19,89",12:00
9/16/2021,3,"23,74",12:00
9/16/2021,7,"9,4",7:00
9/16/2021,7,"27,31",12:00
9/16/2021,5,"15,78",12:00
9/16/2021,4,"21,71",14:00
9/16/2021,1,"11,31",9:00
9/16/2021,6,"9,8",11:00
9/16/2021,3,"26,32",8:00
9/16/2021,5,"17,57",7:00
9/16/2021,5,"10,99",13:00
9/16/2021,4,"24,51",14:00
9/16/2021,3,"29,59",10:00
9/16/2021,9,"17,51",9:00
9/16/2021,8,"7,68",9:00
9/16/2021,11,"17,13",7:00
9/16/2021,12,"27,98",8:00
9/16/2021,13,"7,58",13:00
9/16/2021,14,"19,71",12:00
9/16/2021,1,"9,21",12:00
9/16/2021,14,"27,92",7:00
9/16/2021,5,"14,24",14:00
9/16/2021,3,24,13:00
9/16/2021,4,"19,78",7:00
9/16/2021,12,"13,88",7:00
9/16/2021,5,"25,81",7:00
9/16/2021,3,"24,92",14:00
9/16/2021,5,"26,59",12:00
9/16/2021,1,"19,72",11:00
9/16/2021,13,"20,33",7:00
9/16/2021,12,"28,03",8:00
9/16/2021,2,"7,53",7:00
9/16/2021,3,"19,7",14:00
9/16/2021,13,"5,91",7:00
9/16/2021,9,"4,5",10:00
9/16/2021,2,"23,78",12:00
9/16/2021,7,"26,17",13:00
9/16/2021,7,"24,03",7:00
9/16/2021,9,"28,78",14:00
9/16/2021,1,"23,84",7:00
9/16/2021,2,"18,4",11:00
9/16/2021,2,"7,86",8:00
9/16/2021,1,"17,55",14:00
9/16/2021,1,"16,83",11:00
9/16/2021,4,"10,83",11:00
9/16/2021,4,"3,02",9:00
9/16/2021,4,"7,43",9:00
9/16/2021,3,"23,99",9:00
9/16/2021,14,"22,06",7:00
9/16/2021,1,"17,79",7:00
9/16/2021,9,"26,34",7:00
9/16/2021,1,"14,04",7:00
9/16/2021,8,"23,31",13:00
9/16/2021,5,"9,3",9:00
9/16/2021,5,"27,59",13:00
9/16/2021,5,"3,99",7:00
9/16/2021,7,"8,18",9:00
9/16/2021,8,"27,94",13:00
9/16/2021,6,"22,19",7:00
9/16/2021,2,"13,21",14:00
9/16/2021,7,"29,15",11:00
9/16/2021,6,"4,78",8:00
9/16/2021,10,"25,57",13:00
9/16/2021,5,"29,96",13:00
9/16/2021,3,"25,66",7:00
9/16/2021,7,"20,82",7:00
9/16/2021,4,"13,3",9:00
9/16/2021,6,"10,85",12:00
9/16/2021,4,"17,89",12:00
9/16/2021,1,"2,15",11:00
9/16/2021,3,"27,54",7:00
9/16/2021,6,"21,41",13:00
9/16/2021,14,"16,22",13:00
9/16/2021,10,"3,35",7:00
9/16/2021,8,"5,14",12:00
9/16/2021,1,"19,5",12:00
9/16/2021,3,16,11:00
9/16/2021,7,"25,27",7:00
9/16/2021,6,"17,5",8:00
9/16/2021,3,"12,49",12:00
9/16/2021,4,"14,3",8:00
9/16/2021,5,"11,02",11:00
9/16/2021,12,"28,05",14:00
9/16/2021,6,"18,95",13:00
9/16/2021,4,"9,13",12:00
9/16/2021,5,"20,24",14:00
9/16/2021,1,"20,02",14:00
9/16/2021,2,"24,95",11:00
9/16/2021,6,"5,16",8:00
9/16/2021,10,"18,71",10:00
9/16/2021,5,"12,95",10:00
9/16/2021,5,"2,68",9:00
9/16/2021,7,"14,17",12:00
9/16/2021,2,"9,31",11:00
9/16/2021,9,"6,46",10:00
9/16/2021,3,"6,84",12:00
9/16/2021,6,"19,93",11:00
9/16/2021,14,"12,84",12:00
9/16/2021,1,"10,85",11:00
9/16/2021,12,"13,95",9:00
9/16/2021,3,"13,56",13:00
9/16/2021,14,"8,34",10:00
9/16/2021,8,"7,43",11:00
9/16/2021,5,"15,92",13:00
9/16/2021,7,"13,37",11:00
9/16/2021,9,"24,16",13:00
9/16/2021,4,"21,81",9:00
9/16/2021,3,"18,48",7:00
9/16/2021,4,"12,12",14:00
9/16/2021,3,"19,39",9:00
9/16/2021,3,"16,29",7:00
9/16/2021,4,"2,93",13:00
9/16/2021,13,"17,34",12:00
9/16/2021,12,"5,51",12:00
9/16/2021,13,"11,8",14:00
9/16/2021,7,"26,92",14:00
9/16/2021,5,"13,51",8:00
9/16/2021,5,"28,27",9:00
9/16/2021,5,"21,91",7:00
9/16/2021,6,"15,17",11:00
9/17/2021,2,"11,32",14:00
9/17/2021,9,"20,9",14:00
9/17/2021,3,"21,64",10:00
9/17/2021,14,"2,59",7:00
9/17/2021,10,"28,53",10:00
9/17/2021,8,"25,25",12:00
9/17/2021,8,"27,67",12:00
9/17/2021,6,"4,89",11:00
9/17/2021,6,"2,58",14:00
9/17/2021,14,"22,58",14:00
9/17/2021,12,"3,5",13:00
9/17/2021,7,"23,98",13:00
9/17/2021,6,"11,71",8:00
9/17/2021,8,"3,12",14:00
9/17/2021,3,"29,41",14:00
9/17/2021,6,"14,85",12:00
9/17/2021,4,"18,43",12:00
9/17/2021,13,"13,69",14:00
9/17/2021,14,"27,05",12:00
9/17/2021,2,"24,87",14:00
9/17/2021,3,"5,45",9:00
9/17/2021,7,"4,98",9:00
9/17/2021,4,"1,93",11:00
9/17/2021,8,"15,16",7:00
9/17/2021,6,"3,16",8:00
9/17/2021,8,"9,96",12:00
9/17/2021,2,"17,36",8:00
9/17/2021,2,"17,44",11:00
9/17/2021,11,"29,36",11:00
9/17/2021,5,"7,5",14:00
9/17/2021,2,"24,53",14:00
9/17/2021,5,"14,43",14:00
9/17/2021,1,"3,65",12:00
9/17/2021,14,"4,12",11:00
9/17/2021,6,"28,86",14:00
9/17/2021,3,"28,48",13:00
9/17/2021,8,"22,2",14:00
9/17/2021,14,"28,02",14:00
9/17/2021,3,"10,34",10:00
9/17/2021,6,"29,77",14:00
9/17/2021,6,"10,56",7:00
9/17/2021,3,"5,75",13:00
9/17/2021,6,"23,72",13:00
9/17/2021,1,"5,1",14:00
9/17/2021,14,"12,55",12:00
9/17/2021,9,"20,61",12:00
9/17/2021,2,"22,08",9:00
9/17/2021,1,"16,05",14:00
9/17/2021,3,"25,05",13:00
9/17/2021,5,"22,89",7:00
9/17/2021,4,"20,93",12:00
9/17/2021,2,"12,11",10:00
9/17/2021,5,"21,55",7:00
9/17/2021,3,"6,47",7:00
9/17/2021,5,"7,18",11:00
9/17/2021,7,"11,24",14:00
9/17/2021,3,"13,89",7:00
9/17/2021,7,"29,83",13:00
9/17/2021,5,"24,17",7:00
9/17/2021,6,"19,8",11:00
9/17/2021,6,"19,13",14:00
9/17/2021,2,"18,01",14:00
9/17/2021,5,"15,49",13:00
9/17/2021,13,"4,34",14:00
9/17/2021,13,"8,69",7:00
9/17/2021,10,"16,37",14:00
9/17/2021,4,"2,5",7:00
9/17/2021,3,25,14:00
9/17/2021,6,"3,98",13:00
9/17/2021,7,"8,79",9:00
9/17/2021,5,"12,04",14:00
9/17/2021,14,"17,29",9:00
9/17/2021,1,"26,15",8:00
9/17/2021,3,"16,89",10:00
9/17/2021,4,"16,01",13:00
9/17/2021,6,"2,95",14:00
9/17/2021,7,"21,46",7:00
9/17/2021,8,"4,85",8:00
9/17/2021,11,"15,93",14:00
9/17/2021,2,"7,88",12:00
9/17/2021,6,"24,14",12:00
9/17/2021,3,"21,35",13:00
9/17/2021,1,"7,71",12:00
9/17/2021,6,"21,09",10:00
9/17/2021,13,"10,86",10:00
9/17/2021,5,"29,46",13:00
9/17/2021,4,"28,53",14:00
9/17/2021,4,"29,45",13:00
9/17/2021,3,"24,51",13:00
9/17/2021,5,"11,91",11:00
9/17/2021,6,"8,23",13:00
9/17/2021,13,"6,49",12:00
9/17/2021,2,"27,06",13:00
9/17/2021,4,"16,5",8:00
9/17/2021,7,"28,02",9:00
9/17/2021,5,"19,82",7:00
9/17/2021,12,"4,96",14:00
9/17/2021,5,"20,94",12:00
9/17/2021,5,"22,32",13:00
9/17/2021,6,"10,39",11:00
9/17/2021,6,"16,34",12:00
9/17/2021,3,"11,33",13:00
9/17/2021,5,"17,66",12:00
9/17/2021,1,"10,19",8:00
9/17/2021,1,"13,05",13:00
9/17/2021,6,"7,95",14:00
9/17/2021,1,"22,69",7:00
9/17/2021,11,"3,92",10:00
9/17/2021,9,"27,54",9:00
9/17/2021,5,"19,01",14:00
9/17/2021,9,"8,37",13:00
9/17/2021,14,"12,17",12:00
9/17/2021,3,"3,18",9:00
9/18/2021,9,"28,3",13:00
9/18/2021,13,"21,61",11:00
9/18/2021,7,"29,63",13:00
9/18/2021,10,"16,7",12:00
9/18/2021,6,"19,61",8:00
9/18/2021,12,"10,5",13:00
9/18/2021,7,"7,91",12:00
9/18/2021,2,"14,04",14:00
9/18/2021,6,"22,54",11:00
9/18/2021,7,"3,37",12:00
9/18/2021,10,"12,96",11:00
9/18/2021,7,"26,57",14:00
9/18/2021,12,"20,13",14:00
9/18/2021,1,"3,36",9:00
9/18/2021,9,"6,1",10:00
9/18/2021,12,"18,94",13:00
9/18/2021,4,"4,2",13:00
9/18/2021,3,"7,44",8:00
9/18/2021,1,19,13:00
9/18/2021,8,"11,33",11:00
9/18/2021,5,"9,14",12:00
9/18/2021,4,"20,11",10:00
9/18/2021,7,"4,58",7:00
9/18/2021,6,"21,74",10:00
9/18/2021,5,22,7:00
9/18/2021,14,"27,8",13:00
9/18/2021,7,"24,36",14:00
9/18/2021,11,"4,07",7:00
9/18/2021,10,"14,63",7:00
9/18/2021,2,"16,18",11:00
9/18/2021,2,"4,2",14:00
9/18/2021,5,"3,3",7:00
9/18/2021,10,"10,64",7:00
9/18/2021,8,"4,82",10:00
9/18/2021,6,"11,28",14:00
9/18/2021,5,"4,27",12:00
9/18/2021,13,"8,48",11:00
9/18/2021,10,"15,2",14:00
9/18/2021,4,"3,55",14:00
9/18/2021,6,"3,21",8:00
9/18/2021,6,"24,16",14:00
9/18/2021,6,"24,8",7:00
9/18/2021,7,"23,98",11:00
9/18/2021,5,"19,99",12:00
9/18/2021,12,"11,5",11:00
9/18/2021,4,"5,21",13:00
9/18/2021,4,"28,61",8:00
9/18/2021,6,"18,12",10:00
9/18/2021,4,"6,25",10:00
9/18/2021,5,"23,95",13:00
